doc_id,citizen_id,doc_type,issue_date,expiry_date,hash_value,revoked,bloom_included,merkle_leaf_index
DOC000180,CZ01278,DOMICILE,2021-12-03,,b52427d1c15cfacaa6d65af8ea76781397b892b6adcd1761984eca994bd4be16,0,1,179
DOC000181,CZ01184,INCOME,2024-11-24,2023-02-07,b6ac9fe644b840cd8e29625d9d93644c1d056b8816642f0027dfc7779a4e183b,0,1,180
DOC000182,CZ04363,BIRTH,2021-04-07,,5814bb3eb0cc1dadca415413de305733e9a2a6801a9c3809dc6ea77df4fb4c73,0,1,181
DOC000183,CZ02573,RESIDENCE,2025-02-17,2021-08-02,3f7ebf0a2b52fd5909efe57e597d52e4f66f5fe088463ea0b384e6e457375744,0,1,182
DOC000184,CZ04077,BIRTH,2020-02-21,,af1eaea989074ed0b5103fceaf096fa749ada0f07f054cb9c52e2c167c1634b8,0,1,183
DOC000185,CZ04521,INCOME,2024-09-28,2024-04-27,0961e0baaafe0eb4b2f582e1407f4cc7d502db001a26d704686f63725ac560e9,0,1,184
DOC000186,CZ01476,INCOME,2020-01-18,2023-09-24,34314c37c50c4e6d3237eeb8ec771187977bea0f729bec99c611c1a880cfc9f3,0,1,185
DOC000187,CZ00445,DOMICILE,2023-06-16,,0e5f66b881b052b93a4414efbd9484d1ddd6f70d6f7968dc460a167ff586f7fb,0,1,186
DOC000188,CZ03991,INCOME,2025-01-07,2025-12-25,690797c100639ee5b5da8b4d8d637811f03b30fce03071b2fae299c2fa0a59e1,0,1,187
DOC000189,CZ02685,BIRTH,2021-07-09,,d3e8e252bf956f4ab808deee45848c580ab3c2a7b655312be1f0879041e065cb,0,1,188
DOC000190,CZ01839,RESIDENCE,2021-09-09,2020-06-11,56a1679f5d1ac0ee152ac038f1115b975168b3a0fd29881ce709ebd9457ad167,0,1,189
DOC000191,CZ01384,INCOME,2025-06-12,2020-10-15,e61fecdfce17c76cdd999b5e9c182acaf47ec715f513786d996dc412ac97e6f9,0,1,190
DOC000192,CZ02696,DOMICILE,2021-10-16,,0f796c4d49cdb1305c16dc1372d90c6152707aa6749ea6306bd91765605e17f1,0,1,191
DOC000193,CZ02665,INCOME,2021-02-03,2024-05-01,43bd6d1f5c8ea444910a7c46749846f401cafbfff6e81baa4e4abbea8e09133d,0,1,192
DOC000194,CZ03209,INCOME,2024-02-04,2024-10-10,df60794308db4303ab3c80d8c69d5c5e6ca0201dafb6bd030c2f2eed191d41cd,0,1,193
DOC000195,CZ04238,BIRTH,2021-07-05,,d22fda0cf06b0976a824c591dd481dd237beaf29024d442bbda74711dbde9d2d,0,1,194
DOC000196,CZ01457,CASTE,2022-04-27,,95fc579108db78c7563cc65bdf4f64cb22bb35429695266a1ecd73c2efdbbe38,1,0,195
DOC000197,CZ00747,BIRTH,2023-01-09,,d0710558ffb5b2281409cbf32081b571db1cb2aae0a210f43ac2e7a6fa8f29a7,0,1,196
DOC000198,CZ02991,CASTE,2022-11-17,,75323a94dc64c419cd93f500b62e60009114082c01aea36646f82a8955d3c5f3,0,1,197
DOC000199,CZ01029,BIRTH,2025-05-23,,b32cb64ec64cb82d14d04599699dde03375ff13ecf14b8514e9c208389465858,0,1,198
DOC000200,CZ03588,CASTE,2020-10-04,,112f711ad04b8bf8b5a208461c74fd2d56059286e91f25aebb689128120804ab,0,1,199
DOC000201,CZ04428,RESIDENCE,2024-05-12,2023-01-17,7f02ce16173b43c107b894b3bb6d60ce25f1cfb11c816b1d461c34d13c183a83,0,1,200
DOC000202,CZ02629,RESIDENCE,2020-01-13,2021-03-09,489c11c1d1316991e0dca709ce0932b5ea25a3eb87ce5f926ad7fb474640f6cd,0,1,201
DOC000203,CZ01467,INCOME,2025-11-07,2024-05-18,d70b35009539223d95ea2e1011502923fd2b8d4d000f6920631fbc13f06e9c73,0,1,202
DOC000204,CZ00552,INCOME,2022-05-21,2021-03-07,34e3c0596192e53ef770bc6d7a9891fa0539260e638b71618a15e2c0991a3302,0,1,203
DOC000205,CZ04096,RESIDENCE,2023-12-27,2024-12-17,5f45d9a025d19fcd35652f3683b50d0ac1751a109b861b36fabd615deff27748,0,1,204
DOC000206,CZ04982,CASTE,2022-07-03,,f0f7d38688acef1c5d66c5a6a2eed62fb07e473577e666e2e4dd3bfe639fc00d,0,1,205
DOC000207,CZ04958,INCOME,2025-07-24,2020-01-12,d95615cb92f9cf54c02359833fa1973cb22973b39ec57be6fce0e097a593f7bf,0,1,206
DOC000208,CZ02327,CASTE,2022-06-23,,9514f19cc99f9279c96219457bf39d91073ddfb5786e7309c3ba8937e14863d1,0,1,207
DOC000209,CZ04128,INCOME,2021-10-18,2025-07-17,e79dabf36e60a71ffa0b83ce848ad1ea3363806f418bc169ce822a1832cc600f,0,1,208
DOC000210,CZ04305,CASTE,2024-10-03,,6bae23633678fdff3317f007407a9c9c963620d9c2eb77a35420982222b7c1a0,0,1,209
DOC000211,CZ03571,BIRTH,2025-12-25,,76fd8c8dd76c342ac58c12cb3175c6c6ddf60ec846b966ed0a66d152aac4173f,0,1,210
DOC000212,CZ02737,CASTE,2024-06-22,,87f0224a7aa3f96cb080155c74f3118fad76dfb87ad273c2db55673e47e5bfc5,0,1,211
DOC000213,CZ03448,INCOME,2024-12-10,2025-10-19,ce60e982c08afda8a820a8837f6ffe2ce2ed9d14dd773151b4edfbcba6254f42,0,1,212
DOC000214,CZ01505,RESIDENCE,2021-05-09,2023-05-18,d4131067217af26008d878e439058f81d1e7da5f160080858c8e012bd1af19db,0,1,213
DOC000215,CZ02264,DOMICILE,2024-11-26,,1fb1d095901adbb7aada442aedadb98b026a686207dd0adb8093e25a1a76504b,0,1,214
DOC000216,CZ02867,BIRTH,2023-12-24,,7a0fd2cb2fde2e3fbe4bdd87372657cb9c1a8944e399dd31609f55571cd26912,0,1,215
DOC000217,CZ03238,BIRTH,2020-04-04,,9391df84dee8d440525a504843abcbd9a16bf60def45c7661d9d64f141b5f629,0,1,216
DOC000218,CZ00852,CASTE,2024-03-28,,b7420bb598174e2489c4542313728059cf66555b78728c4fc39b2ec7261be54b,0,1,217
DOC000219,CZ01842,BIRTH,2022-08-16,,65404f513ca9ac1ad071eb2b0403076ca1bc64bd242211e64b7f6879b92b31e0,0,1,218
DOC000220,CZ01673,INCOME,2023-06-02,2022-02-16,e2ae257f5ac6ffd736968278bf3fb5c22e273c2b26c11e43240346643679ead5,0,1,219
DOC000221,CZ03336,CASTE,2025-09-03,,5f7ad24697831cbd14c0a32672780100e03cce3aaca006d3c25814e0c4b29395,0,1,220
DOC000222,CZ00410,INCOME,2024-05-19,2021-11-26,1ce9ba4c9152167a66383a679a9265089ef022f610fcd7682875ce074b128de5,0,1,221
DOC000223,CZ03703,CASTE,2025-11-11,,2dd677a8c2aafd7c8d701a66ab7d3598debe466fb29dd63141024f1f7040867d,0,1,222
DOC000224,CZ01616,CASTE,2021-11-22,,de233d627a00faf2219317d8dabba4ce310b0f291354d5e89a420a5e58842862,0,1,223
DOC000225,CZ03269,CASTE,2023-04-10,,a44906494c2fff0815c1ec5807ea7f489ca9346523494fb63df958e209fe1f59,0,1,224
DOC000226,CZ04500,BIRTH,2023-01-28,,dd5b73b03200e42c2dbd0b1824725127972f99d8e757f82b5f59e8f75e319648,0,1,225
DOC000227,CZ00668,BIRTH,2025-04-26,,73a25d52a18b1eb1e31db1b186d7d06236d8b0abe200d34e8fc0a832ce831f41,0,1,226
DOC000228,CZ04981,INCOME,2021-07-01,2024-10-17,300495fa53264772d3097bd10e45ff275deb9a6e04fb2310df03293fa95e58c7,0,1,227
DOC000229,CZ02297,DOMICILE,2025-10-14,,afd31c1ecb6d773daa901e68968f1806feb70c9c8edc23777b38229354d055dc,0,1,228
DOC000230,CZ04406,BIRTH,2021-09-12,,3fed14dcb9c30bd09b62ab5491cad81a8a2435edc3cdf9f69a91e8f82bc67f22,0,1,229
DOC000231,CZ01004,INCOME,2022-01-18,2020-08-01,87d241b8ee7c9bc8e2f2d49f30c2b3ac5bbf5370b454963538aa96ae8c530d3f,0,1,230
DOC000232,CZ00918,DOMICILE,2020-12-19,,0ad6a217f35ea05ca28634d70fa040c4539580ce81a03a760476075c65b600f7,0,1,231
DOC000233,CZ02776,DOMICILE,2022-08-14,,c8188cd24eca3b7468f6fc1cabc47662a1a77b4ea28d14443c26d86d6abdae0d,0,1,232
DOC000234,CZ00044,CASTE,2021-05-06,,a62c381a7ee97c7c3870700985fd3bef7bfd37b4e6b029da84163d5ca5a6880b,0,1,233
DOC000235,CZ04655,CASTE,2024-12-03,,74c975db490931f2299afdf3ba7d0fc96109c7849d5d09e953cf7bea18542f2f,0,1,234
DOC000236,CZ03931,BIRTH,2020-07-01,,b30db15a39da3cea80f09ab0d3d566e29271109822a181e1929a9b8e57aa7478,0,1,235
DOC000237,CZ01541,INCOME,2023-02-12,2020-04-27,8a844241fc9ec9252e6dce0045fd9a66fa829cabfda22537106fff90372ec35a,0,1,236
DOC000238,CZ00299,INCOME,2025-04-05,2021-08-10,6db18d3d07168fa7338a3006059694daa3e9766e97556d5779db5af0231a0fdc,0,1,237
DOC000239,CZ03082,RESIDENCE,2024-11-12,2020-06-15,c1e0b22b87163a69eec943751aab26b9c6a7938978da7bf7caead79ae34e0329,0,1,238
DOC000240,CZ04512,CASTE,2023-09-06,,9a4e6b52921fa7c72bddb4453a40c20993312c5ad480435ab2bd28491b03b21c,0,1,239
DOC000241,CZ02682,RESIDENCE,2023-07-13,2020-04-25,e059aaa4b091184bccbc84964418dc2fe96b2e98baed5489004e43ea0d8dd1fc,0,1,240
DOC000242,CZ02660,RESIDENCE,2025-01-28,2025-09-18,e74d89d6ba28b8fddb289415de4a8737e4e9c0019a0f5b1cfd95957a85893d2d,0,1,241
DOC000243,CZ02794,CASTE,2024-02-13,,65d589c8e8b04a0b9da119c3f67c3296b52f0536ad13762df238e38affcf0c8e,0,1,242
DOC000244,CZ02071,RESIDENCE,2020-12-08,2023-10-11,f85456c482370c7e265cb1c6f73f3af2e3fca87caa65202386f59e655ad0e77f,0,1,243
DOC000245,CZ00053,BIRTH,2021-08-21,,8bb4b101da4ce5462213e64eebfe50d1fbb8b127ba1504dd5c741232b64efc19,0,1,244
DOC000246,CZ01718,INCOME,2022-09-26,2024-10-09,c26fc9f1242bdf09097094b1bc83c0275af468b0b517d0ff0fd84d5db3b29947,0,1,245
DOC000247,CZ04452,RESIDENCE,2020-02-04,2022-04-24,0c7a5d792f6426edb53406e080d70b057eaaaaa0ecd49029420f222162dd27e4,0,1,246
DOC000248,CZ04832,DOMICILE,2025-05-10,,e952bd876ff6880b4e1e3fa7dcef957c9af8dd93aaf627ae6424ab691233561f,0,1,247
DOC000249,CZ00054,CASTE,2024-01-05,,b4224bedd476cd4d9f4f97be2a262587e2f5ca80124c0283063e441e8af83288,0,1,248
DOC000250,CZ03955,BIRTH,2020-11-07,,141b1a4b578186d2713a7f0b76790a63e265821b48b31b226d9edf1aa8e556a2,1,0,249
DOC000251,CZ01277,BIRTH,2022-01-12,,10e16814f68ed5dfbab9d446922270cfd72ade47c5fd71a2b66725e16edf1ad7,0,1,250
DOC000252,CZ02743,BIRTH,2021-09-03,,0a733af92b5685f6c7215315af7d118ab513c748899bd322b14c01db1e357670,0,1,251
DOC000253,CZ03414,CASTE,2021-08-28,,45b854b3a5cff69f222f217001094f38fc53a4cb2bd9dffaeac200dfcbce0402,0,1,252
DOC000254,CZ01996,CASTE,2025-05-19,,8ad9f0af113c7b1e444b61b187a73d7fb27b8ddaddac1c91d573d7b9b17371a3,0,1,253
DOC000255,CZ01428,RESIDENCE,2023-07-08,2022-06-10,1360b633b355f070fc09c67482c5656813c12e2155c337124fc73964eab92968,0,1,254
DOC000256,CZ02980,CASTE,2023-05-10,,f41c93f2c3f0935cf4b07b85810e08d281b099d0f622dfd6b8fa473ac740b2f6,0,1,255
DOC000257,CZ00329,RESIDENCE,2023-10-12,2020-03-05,74ff0b5787a580cf5204a67247aefbbc4c1691d10bf4f69220e4087fb4d2c427,0,1,256
DOC000258,CZ02186,CASTE,2022-01-01,,174f10385c4bba4aca1bd67c840ca647db858c19874d65eeef40d9ae1afec09d,0,1,257
DOC000259,CZ01147,DOMICILE,2024-05-14,,159dd9ddfd61a8bc82b6ef4e7f86daaabfc6a4a38d019f2ea038aeb7952768ad,0,1,258
DOC000260,CZ01879,DOMICILE,2020-12-28,,2e3a05245ddc98a565020a2788b1f6ceb8964141c776b7ced44a20ff00f1fa09,0,1,259
DOC000261,CZ03333,BIRTH,2020-09-01,,fc02234580c9a4385ab333536ce75d057a8583de2890da3389e42df1dab103b6,0,1,260
DOC000262,CZ03067,INCOME,2022-10-25,2024-11-22,256c6f4d364ccad1424af9da7101363338fa4ccf9e45db553f8000cf7bab0b7c,0,1,261
DOC000263,CZ00419,BIRTH,2023-12-06,,0073b6a6ab88de70988c6ff20a474b01337bc6ab9704afe1088a2b88dee3cc46,0,1,262
DOC000264,CZ01074,INCOME,2024-05-26,2025-10-08,7683e7127bc2814764f45dd0356bd11ca4ef80723a100935a9d4d76853ced1e3,0,1,263
DOC000265,CZ02827,DOMICILE,2021-06-24,,245ec744420f3d245438b6c102a6b6a130b2d845ecd524f8c2b815511129d3f3,0,1,264
DOC000266,CZ04262,DOMICILE,2020-11-25,,6e7826c057cb8a340ad584617424bea84bfac6698445353080e7d44527ce69a5,0,1,265
DOC000267,CZ03880,INCOME,2021-02-24,2025-11-25,7c9cd340a91aa3bb8254420ed80c7f5d6f85a8953c1c7267202018b3df0c17fa,0,1,266
DOC000268,CZ02937,CASTE,2024-08-11,,176ca731212ebd47da363f54b19c57ca3dbebf03206616a8d3a5c076ececc951,0,1,267
DOC000269,CZ04233,BIRTH,2023-12-26,,b224d1aefdc56e1d3027bf3c5fda7aa647094f88a225b4e3cc276cfd1a7f1b77,0,1,268
DOC000270,CZ03227,INCOME,2024-09-25,2021-01-20,ee83d8350342c68d806486884d5981c80be471dbc55f5e0cc048263a73285714,0,1,269
DOC000271,CZ04669,DOMICILE,2023-10-20,,648ce11a8f439b26b2d28db6489cdb8f88a714d8e6577ad3a4e94c1db5ef99ee,0,1,270
DOC000272,CZ03691,BIRTH,2023-03-11,,809a69f801bc63b5fa3d59baaec7f35a4c196e761514436ffb3914a40bad3d26,0,1,271
DOC000273,CZ02661,INCOME,2024-11-24,2024-11-28,0fa0128439216acbce2c20f175808e3ea508d3d23983b5b3786c01a146d49786,0,1,272
DOC000274,CZ04413,RESIDENCE,2023-07-01,2021-04-08,a979a238eff38cefaec02850454138c71911ac49eb747dbb2e3224cf09fffa84,0,1,273
DOC000275,CZ02005,CASTE,2023-04-04,,751bbbb58416d600821989c49e99222a8cf8b4b0300e99c53fba6e6b1c747bdd,0,1,274
DOC000276,CZ04896,RESIDENCE,2025-11-01,2025-05-11,eb3350f5571e190668db16cc7e321445dceef80a350720649498d4d8b20fa01e,1,0,275
DOC000277,CZ01972,INCOME,2023-11-06,2023-11-27,f905da5b1b23086566ff99279f1387f27d23e34e28551530e973f050b810edca,0,1,276
DOC000278,CZ04567,CASTE,2021-04-08,,1f8091a116ef8e3b10185cd8e03dce558d1177b0bf7b92297f8e50653895ae97,0,1,277
DOC000279,CZ00132,BIRTH,2024-09-06,,e49e3f63e1e87cd4e88224724a99284fb8652c1e818fab2abf8baaa0a60becc4,0,1,278
DOC000280,CZ02031,RESIDENCE,2022-01-21,2024-12-19,aa0f3718b8d4e2e83183f3a7d5f2e6769cb01c16a1ba8432d42b8f254b2cd92b,0,1,279
DOC000281,CZ03477,INCOME,2024-11-17,2025-05-25,2b824889d7ce14758b2940252c65f5f41683e6024b4967f996c52de2810d9c31,0,1,280
DOC000282,CZ02907,INCOME,2025-12-07,2020-12-13,679bc1e01059151aef46b2cca2aa140d462054c4ed3590e3e8a7a28ce7a8bd40,0,1,281
DOC000283,CZ03356,RESIDENCE,2023-01-18,2023-11-04,33ad1aed1aac37e96f254e56c7c1d577dccdcd148dfbe4faa5dbf52596a9bfa4,0,1,282
DOC000284,CZ02078,DOMICILE,2025-04-19,,8a6294e4ee0302139de7a0b163219a7bbe3f5d7a3cad244307712113376e3f2f,0,1,283
DOC000285,CZ04559,CASTE,2021-05-21,,f1e3fce759f08060a681d83dbff0fa6e6cdecba74d228af7138430f9e54fdceb,0,1,284
DOC000286,CZ04158,DOMICILE,2021-02-06,,f1c7a9ba32810708933ed00f6b19680a6c957c9d058c5ec8932967bd1f6543ab,0,1,285
DOC000287,CZ00550,DOMICILE,2025-11-08,,8f4d6be74de106fa31bfd42e6c39008274d568592d6fd686d884eaf6694deace,0,1,286
DOC000288,CZ02405,CASTE,2022-08-12,,ac392a99a9a552a0caaad3b6352ef1d54b15eb4487e4861eec3085a81c243e3d,0,1,287
DOC000289,CZ02773,RESIDENCE,2025-12-06,2021-02-23,44dc1ca2ed3bc1b38189a4b7d2e455b0e82c2ffbcda5d0c6274416829241d318,0,1,288
DOC000290,CZ02929,CASTE,2020-04-21,,95ffbd5ffa59a0ae35c0e0353f0e6451ab000dad926c4aee41f4041776678394,0,1,289
DOC000291,CZ01679,BIRTH,2021-10-18,,333ab2f5e7e806f96a0987a80a4fbd8174e57b1ecd72bbeac846d76dd317e7a4,1,0,290
DOC000292,CZ01483,DOMICILE,2021-09-26,,c350cf55c2e05ff9a3ec12e2fe4ece366c21f3d6f06076db40a8086b9b456a36,0,1,291
DOC000293,CZ03440,BIRTH,2023-05-08,,50395e3d3d8019ff5a544a2ad9a50c79d653d2c64031d592cd96bcab148c5635,0,1,292
DOC000294,CZ04374,BIRTH,2021-08-09,,39eedb86257bef3450ff7dc15785cc1fb7e60e7059a87136675e40d404a6cbc2,0,1,293
DOC000295,CZ04889,BIRTH,2024-10-21,,d9c0eacc10a985594b132339d37e06b231e8269cc24955041a199bb4cf30145b,0,1,294
DOC000296,CZ03089,DOMICILE,2021-08-07,,5afc9ea81fed146385e1417429706da5842b45c6924e1fc31635ad909bb4c8ba,0,1,295
DOC000297,CZ03717,BIRTH,2020-01-17,,f20472abc9da89e4feda50faf109af15d7b33d5781d21c71bf43d77a03a96e05,0,1,296
DOC000298,CZ00555,BIRTH,2020-06-14,,038c1a2df03b8452778fdb5d0cffa8879f0e0b23c7b466a2676c01b95301b2d5,0,1,297
DOC000299,CZ03300,BIRTH,2020-09-16,,ac803b7ba8a1a9d81d4a5f58c6348322b1e6f67e698c01299c81188e75a662a5,0,1,298
DOC000300,CZ00931,CASTE,2023-02-23,,cdc5c55768443bd68d5fb1db5db1a7f175a5fd5f8da43a8f6d86d74ede9475c4,0,1,299
DOC000301,CZ04879,BIRTH,2022-11-28,,4b02867624db34e2880df6431927fce5ed762fa1d52d8683a89d8aa9f88eeced,0,1,300
DOC000302,CZ03007,INCOME,2020-01-12,2025-08-11,ac91a6e88733b95bc4100419e85caa7d3fb725baff11fe750b95e342b3df3cb7,0,1,301
DOC000303,CZ03355,BIRTH,2022-03-20,,e50de67962975f61d025349de8afec3cfebadb688dcc91caca8f16b7cc6b0663,0,1,302
DOC000304,CZ04560,BIRTH,2021-08-09,,14806b584614d0a4d3480e5e09b5215a904dd2b536d4820bcabb2a2c6f0bee3d,0,1,303
DOC000305,CZ02981,DOMICILE,2023-01-06,,2d285c6b25e1ae4cc54a9e8a26fba0bb18515f42ad42b4f2043fbb96f081e92a,0,1,304
DOC000306,CZ04149,RESIDENCE,2021-05-01,2022-02-21,b9f9f0d76548b6241515ca434d38d82894544169c7e2742a5c97f4b5a49df5ea,0,1,305
DOC000307,CZ00719,DOMICILE,2020-04-18,,fa425f9a5378600dda1703ce32560da0b86f406933dca52b41c74754296acabd,0,1,306
DOC000308,CZ01545,INCOME,2021-10-10,2024-03-20,26138113bcc6598e96aba2579541215a2be1ed605ceb1b145c67c4c45395ea6f,0,1,307
DOC000309,CZ04800,INCOME,2021-06-21,2022-10-14,9ae236c47d4d60a7818502c96d00d7e111860ac09c4abed685d884b8442d48af,0,1,308
DOC000310,CZ02824,INCOME,2020-03-21,2025-11-14,b25883b2f6675c79be8b474199c984d7fed848858aa5bac5e96a32afef045f9d,0,1,309
DOC000311,CZ00804,INCOME,2021-07-13,2020-10-12,d755da0fb8255a24f18766f564907027fe040631cb67814eb615e25be6c81ca7,0,1,310
DOC000312,CZ01984,CASTE,2025-06-18,,98f5df08b18230026a568533534c55154592ec80c5434b251f6e32ac0375c63f,0,1,311
DOC000313,CZ03289,BIRTH,2021-04-21,,0b4c499e1729c51cb35c24d36bd55956825b66f3c66bcc135684159dd696e04e,0,1,312
DOC000314,CZ01777,DOMICILE,2023-11-18,,3f3fd7785fb53e8c2873caa90fde5b168dc22c422051cd6c9ae62a4ab05f62e8,0,1,313
DOC000315,CZ01700,CASTE,2021-08-22,,2ab7f7382e20a58d66524ae8f8c73cca35c06ed6bbb225ef3b650e80b9648124,0,1,314
DOC000316,CZ03422,RESIDENCE,2023-01-12,2024-03-06,a64be58910f41410201f1f6915b0861bc554498e35c70818b09a3ca1bb55da56,0,1,315
DOC000317,CZ02050,DOMICILE,2022-01-26,,0991f96bce414dc2e4af0ee382928045d14fbad1264ac2b514a898fc23176c9c,0,1,316
DOC000318,CZ03399,DOMICILE,2022-09-26,,ab6e4a460a465989acf3929ea2e74f23b852e0cd8ac97e0f6b7ca085725b36d9,0,1,317
DOC000319,CZ00117,RESIDENCE,2025-12-21,2023-08-28,753c4493a7ec2f1ac67275972f31d0414a6b7f31b53b1778f46792558a62c92c,0,1,318
DOC000320,CZ04801,RESIDENCE,2023-01-13,2022-01-08,a714e17e9466bbd87d58fab6495ada622da453aed2a7afe4c73cf2295cd070c9,0,1,319
DOC000321,CZ04311,DOMICILE,2023-09-24,,4ca7e465bbeb61c04f32825887b098127cb6324a60ee38989119084aa96f13f6,0,1,320
DOC000322,CZ02879,DOMICILE,2024-01-24,,f6c50525ff42b3248401882e6baefd92295d9756e5abef4931da01a1982cf886,0,1,321
DOC000323,CZ02052,INCOME,2020-09-04,2023-02-13,267ce4c2ac65a316d418311cf599d770704123a2c44bac8014ef9a7f2ec6d649,0,1,322
DOC000324,CZ03039,RESIDENCE,2024-12-14,2021-10-18,6f46144841aed18ae30f0066b457f941b0815ff857d04ca02fcaec15c28363f1,0,1,323
DOC000325,CZ02372,CASTE,2020-10-11,,e1ea886ca177b3449e7ba3b1ad6ac3593019476abc3ae93bbe0fef45a255f220,0,1,324
DOC000326,CZ03374,BIRTH,2024-10-25,,16626454ef8e4cece2fe8952bdb5e4fb503ede4c3ae94458bbfe2aaab9081f59,0,1,325
DOC000327,CZ03393,BIRTH,2021-11-15,,759453e891dab5b574067cd9e4e76b89831fe4f1cf5e82d0a32a6ecaa24636eb,0,1,326
DOC000328,CZ04502,RESIDENCE,2021-07-15,2025-09-17,250f26af28c8eefd43f400c025a08cbf5cc8defc8c14252e5acb5d4396c06064,0,1,327
DOC000329,CZ00489,RESIDENCE,2024-07-02,2020-04-26,094838b77855024b47f514a5464a1fb77ea2c73f2e3ba21e2bb1e257acd46627,0,1,328
DOC000330,CZ02962,INCOME,2025-12-22,2023-02-18,e404cef778e7648333000632c2bbbc03a7ad80fb1bb975b16d77466b27e1bb61,0,1,329
DOC000331,CZ01964,INCOME,2021-05-24,2020-01-09,2b6735f19f706d1c65051e03b780637fe04efefa59d3d31e977430e5b3a0e1d4,0,1,330
DOC000332,CZ03134,DOMICILE,2020-03-11,,57a787fde69bace0a9bd992524d5f73f20dbb3dde29a728a9b072b9613053b53,1,0,331
DOC000333,CZ01521,RESIDENCE,2025-11-09,2024-10-04,60a27395f7121af41120ef78fa57116110df92b69d027b12a2d91b2577c67d3e,0,1,332
DOC000334,CZ01876,INCOME,2020-12-14,2024-03-18,9d5dab1cf30e9f1a0935b9bd4ed2b700ec781122e81cd3d3b0f65247584fb115,0,1,333
DOC000335,CZ00680,BIRTH,2024-06-27,,ca8b9bd8cb3bfffe2ffc08de3005f2394c4500d623975ce5dbbd665627a070f5,0,1,334
DOC000336,CZ00761,BIRTH,2021-07-20,,2aad4078a33ff22a7e7f259fbb92447d689b045fd2f4f32f695735a605e4916c,0,1,335
DOC000337,CZ01145,BIRTH,2025-10-22,,4a83e9d7d3c48d20090d85d60958ca2ecf810c9f22d69e50aa0f6f1b29989dd3,0,1,336
DOC000338,CZ01936,DOMICILE,2024-08-10,,df95fb0cef5591b884df02ae021b42a870396a08f6e0d026d0842852b16dc452,0,1,337
DOC000339,CZ01974,RESIDENCE,2022-09-21,2020-12-15,3f623747cd3e139ee63a6d27a1c136a9b86e91975f258cfd75e86fcff061d254,0,1,338
DOC000340,CZ01617,DOMICILE,2024-05-05,,6bcc634e07a99b492d8828a3663362e5525523866f3ac05b6e4a61227e0efc81,0,1,339
DOC000341,CZ03377,CASTE,2021-10-17,,e4f1e55f5467d9c4d009399a5803ce68ce176aff0ff234ab5e436e24444e0e38,0,1,340
DOC000342,CZ04928,INCOME,2023-08-21,2021-11-14,d89344a2b0af11d239e47533d10d24afd17e69a97f457f7929eb4e5c5d9c4145,0,1,341
DOC000343,CZ02068,RESIDENCE,2023-10-22,2024-03-18,f7e350ec25671dcd99e860bc8d6e234dc2b47cf191d21e6b313424fc52707eae,0,1,342
DOC000344,CZ03929,RESIDENCE,2023-03-19,2022-06-07,1fe1cb40be3b9e75644e8dd1c1d71a3c79df42f6a27dd0d4775a40ce42f50449,0,1,343
DOC000345,CZ02199,INCOME,2024-12-16,2021-01-21,30522bbd3f616a6bddad8f2d02a79a80e6cd9f5303f90eb30516a883efd74ea0,0,1,344
DOC000346,CZ04545,INCOME,2023-01-15,2024-08-07,7c5160414bbb22623501d7a81d4ace5a4a2c60d251513d37d53c23660e0f0075,1,0,345
DOC000347,CZ01184,INCOME,2022-04-12,2020-07-17,72da3264774946cad4858107183bd3a0efc1a93ba1e02452085d4f61449b103f,0,1,346
DOC000348,CZ03019,CASTE,2023-03-20,,b47cd34ea3f9a972384d1aed278f5cf8cbf156d36dcc0753eea908a8f946b20b,0,1,347
DOC000349,CZ01191,DOMICILE,2022-06-25,,2ea9f0e9a3a010c4620e3d03503cdfad4f37f623c0f864b2fadccf2ffefcbf21,0,1,348
DOC000350,CZ00076,DOMICILE,2020-01-07,,353a0f561e26e54269023030239d081537b13300e043e3a1c14a0b416f0c7b02,0,1,349
DOC000351,CZ04309,BIRTH,2025-05-20,,3169080e411141b1d54065905adba566bbc8e184426a393732dd64508bde42d3,0,1,350
DOC000352,CZ04762,RESIDENCE,2022-01-23,2022-11-20,f28ebb1bb72123e909818d1a28f280257bc4c255b7711c0158ad8ed5df29317f,0,1,351
DOC000353,CZ00371,RESIDENCE,2022-03-01,2024-03-05,aa181129aea326835615291342cf3eb3fc12c59445f2b277af6a65fe93366263,0,1,352
DOC000354,CZ03771,INCOME,2024-02-11,2022-12-06,a86b00e09f0cafab6adc836d7097917ab1ce367d1393e7ee1493f911e07b25da,0,1,353
DOC000355,CZ01400,CASTE,2022-08-04,,f21f4c3ceab9b54099caf8ba1f8438be11da0c228d9685a8e9c589219004f0e6,0,1,354
DOC000356,CZ03750,BIRTH,2023-02-02,,56818c1a4378051a0ea65955ee6155b117b5ac9e782088401cb0d2afe3445e85,0,1,355
DOC000357,CZ01318,RESIDENCE,2022-07-28,2022-05-18,077c8c8d0201c0efc45c114a01485c17f01eb097bddaac876381e9460100d70b,0,1,356
DOC000358,CZ00624,DOMICILE,2023-12-21,,24fffcb1b9fcf06219f05690d885a0e828e5313973787cfb92e53adffde3b06b,0,1,357
DOC000359,CZ01832,RESIDENCE,2024-08-21,2020-06-23,3da4078bba83130190901c2c89fba305b074d4bfda9994c58146175203c1028c,0,1,358
DOC000360,CZ03906,CASTE,2024-12-13,,c2d28231a6ae9d792603616a43b2c8943d0727989eef340f1285833ab19f9d92,0,1,359
