match_id,candidate_id,job_id,candidate_skills,job_required_skill,candidate_distance_km,candidate_experience_years,skill_match,match_score
304,CAND0772,JOB0643,"aws,azure,java",angular,3.1,0,0,0.188
305,CAND0616,JOB0444,"node,linux,java,testing,docker",sql,0.2,13,0,0.459
306,CAND0799,JOB0528,"devops,data analysis,cpp,cybersecurity,node,angular",devops,2.9,5,1,0.788
307,CAND0105,JOB1058,"azure,git,cpp,aws,python",linux,14.3,0,0,0.143
308,CAND0181,JOB0250,"flutter,node,data analysis,linux,testing",aws,23.9,1,0,0.124
309,CAND0052,JOB0600,"aws,angular,javascript,git,machine learning",azure,30.0,6,0,0.2
310,CAND0527,JOB0365,"sql,java,angular,testing,cpp,git",sql,24.0,5,1,0.704
311,CAND0132,JOB0548,"python,cybersecurity,react,sql,azure,git",git,15.0,9,1,0.82
312,CAND0232,JOB0329,"python,node,angular,flutter,cybersecurity",javascript,20.8,1,0,0.137
313,CAND0517,JOB0249,"cybersecurity,blockchain,azure,sql",cybersecurity,49.5,10,1,0.702
314,CAND0296,JOB0515,"cpp,docker,react,java",cpp,17.3,4,1,0.711
315,CAND0230,JOB0592,"data analysis,cpp,javascript,git",blockchain,32.1,5,0,0.172
316,CAND0360,JOB0592,"angular,sql,linux,blockchain,node,docker",devops,22.5,4,0,0.19
317,CAND0345,JOB1102,"python,data analysis,git,docker,cpp",blockchain,42.8,7,0,0.169
318,CAND0708,JOB0201,"node,python,flutter,aws,sql",azure,16.1,13,0,0.396
319,CAND0397,JOB0616,"java,devops,node,flutter",git,27.7,7,0,0.229
320,CAND0794,JOB0189,"git,angular,cybersecurity",devops,22.7,13,0,0.369
321,CAND0638,JOB0605,"azure,node,docker,python",flutter,14.2,7,0,0.283
322,CAND0691,JOB1060,"machine learning,azure,java,devops,sql",devops,37.2,6,1,0.671
323,CAND0701,JOB0456,"cybersecurity,javascript,testing",node,5.1,4,0,0.26
324,CAND0657,JOB0746,"data analysis,git,angular,cpp,devops",machine learning,45.9,6,0,0.136
325,CAND0390,JOB0493,"data analysis,java,cybersecurity,javascript",azure,49.3,10,0,0.203
326,CAND0345,JOB0493,"node,devops,angular,cpp,java,blockchain",git,43.5,5,0,0.126
327,CAND0519,JOB0217,"node,linux,cybersecurity,azure,python,react",cybersecurity,9.2,4,1,0.743
328,CAND0015,JOB1030,"git,cpp,devops,sql,python",aws,35.3,9,0,0.239
329,CAND0562,JOB0388,"cybersecurity,javascript,cpp",python,47.8,9,0,0.189
330,CAND0599,JOB0738,"cybersecurity,testing,cpp,angular,aws",react,37.8,9,0,0.229
331,CAND0042,JOB0028,"react,devops,cybersecurity",blockchain,37.0,7,0,0.192
332,CAND0574,JOB0437,"aws,cpp,testing,java,javascript",node,49.8,15,0,0.301
333,CAND0791,JOB0684,"cpp,azure,javascript",data analysis,42.7,2,0,0.069
334,CAND0099,JOB0927,"cpp,cybersecurity,angular,python",java,19.2,7,0,0.263
335,CAND0767,JOB0350,"azure,git,sql,data analysis,aws,blockchain",devops,39.8,6,0,0.161
336,CAND0679,JOB0514,"azure,sql,machine learning,docker,angular",git,28.7,1,0,0.105
337,CAND0795,JOB0491,"javascript,cybersecurity,node,blockchain",docker,25.8,3,0,0.157
338,CAND0233,JOB0196,"azure,linux,javascript,react,data analysis,cybersecurity",javascript,3.1,0,1,0.688
339,CAND0576,JOB0846,"react,azure,devops,node",flutter,32.4,13,0,0.33
340,CAND0502,JOB0486,"javascript,node,machine learning,java,react",testing,22.7,6,0,0.229
341,CAND0213,JOB0808,"data analysis,flutter,aws,java,docker,python",aws,2.7,3,1,0.749
342,CAND0439,JOB0839,"javascript,angular,blockchain",linux,17.5,3,0,0.19
343,CAND0733,JOB0362,"docker,azure,flutter",angular,41.1,1,0,0.056
344,CAND0257,JOB0588,"python,java,azure,data analysis,react,aws",data analysis,14.9,13,1,0.9
345,CAND0761,JOB0238,"java,devops,react",cybersecurity,45.2,0,0,0.019
346,CAND0203,JOB0397,"react,python,angular,devops,aws",devops,26.1,3,1,0.656
347,CAND0128,JOB0806,"docker,git,angular,python,aws,data analysis",python,22.9,9,1,0.788
348,CAND0108,JOB0172,"testing,javascript,linux,blockchain,angular",angular,29.0,6,1,0.704
349,CAND0463,JOB0486,"testing,git,blockchain",git,13.5,8,1,0.806
350,CAND0199,JOB0254,"data analysis,devops,java,angular,aws",react,17.3,14,0,0.411
351,CAND0446,JOB0965,"angular,javascript,linux,java,python",java,2.7,9,1,0.869
352,CAND0449,JOB0220,"cybersecurity,azure,docker",java,17.6,11,0,0.35
353,CAND0049,JOB0767,"testing,java,react,linux,azure",docker,22.5,6,0,0.23
354,CAND0650,JOB0638,"linux,angular,machine learning,testing,docker",azure,17.1,14,0,0.412
355,CAND0554,JOB0178,"aws,data analysis,angular,machine learning,python",flutter,21.5,12,0,0.354
356,CAND0750,JOB0975,"angular,blockchain,linux,docker",java,33.1,0,0,0.068
357,CAND0126,JOB0738,"azure,testing,react,flutter,blockchain,java",python,9.2,11,0,0.383
358,CAND0580,JOB1167,"flutter,java,devops",sql,32.7,6,0,0.189
359,CAND0162,JOB1075,"testing,cybersecurity,linux",java,13.4,10,0,0.346
360,CAND0256,JOB0743,"cpp,git,linux,machine learning",docker,7.9,7,0,0.308
361,CAND0753,JOB1057,"python,cpp,react,testing,node,docker",docker,43.7,2,1,0.565
362,CAND0146,JOB0838,"python,cpp,cybersecurity,aws",docker,22.5,9,0,0.29
363,CAND0282,JOB0595,"node,java,blockchain,git,machine learning",docker,28.2,13,0,0.347
364,CAND0629,JOB1141,"testing,java,react,javascript",javascript,48.8,10,1,0.705
365,CAND0737,JOB1196,"linux,react,sql,cybersecurity,python",react,16.9,3,1,0.692
366,CAND0755,JOB0507,"docker,testing,sql,aws",flutter,26.5,4,0,0.174
367,CAND0227,JOB0482,"flutter,aws,python,testing,react,data analysis",cpp,48.2,10,0,0.207
368,CAND0170,JOB0636,"azure,blockchain,cpp,machine learning,data analysis",aws,44.0,0,0,0.024
369,CAND0636,JOB0388,"flutter,aws,sql",linux,13.6,13,0,0.406
370,CAND0359,JOB0841,"javascript,flutter,testing",aws,0.8,0,0,0.197
371,CAND0037,JOB0525,"javascript,angular,testing,docker,react,python",sql,41.0,1,0,0.056
372,CAND0435,JOB0089,"python,devops,data analysis",javascript,6.2,6,0,0.295
373,CAND0141,JOB1066,"devops,javascript,sql,git",cpp,42.4,13,0,0.29
374,CAND0269,JOB0881,"devops,aws,machine learning,python,cybersecurity,react",devops,11.6,8,1,0.814
375,CAND0046,JOB0466,"data analysis,azure,sql",azure,25.5,13,1,0.858
376,CAND0166,JOB0664,"aws,docker,testing,devops,machine learning,javascript",angular,37.2,11,0,0.271
377,CAND0072,JOB0954,"angular,node,data analysis",linux,8.9,2,0,0.204
378,CAND0442,JOB0898,"machine learning,node,java,aws",git,3.3,6,0,0.307
379,CAND0378,JOB0907,"aws,testing,git,linux,javascript",aws,40.8,2,1,0.577
380,CAND0688,JOB0708,"javascript,blockchain,cpp,flutter,devops,data analysis",angular,7.7,9,0,0.349
381,CAND0651,JOB0893,"azure,git,aws",aws,46.3,1,1,0.535
382,CAND0595,JOB0838,"react,git,flutter,azure,java",devops,1.5,8,0,0.354
383,CAND0205,JOB0004,"aws,flutter,data analysis,docker,azure",aws,36.4,0,1,0.554
384,CAND0438,JOB0189,"java,testing,azure,cpp",node,36.9,11,0,0.272
385,CAND0379,JOB0792,"aws,sql,java",angular,26.4,7,0,0.234
386,CAND0506,JOB0416,"cpp,aws,java,data analysis",node,28.6,2,0,0.126
387,CAND0224,JOB0486,"flutter,cybersecurity,linux",devops,4.5,3,0,0.242
388,CAND0421,JOB0136,"java,cybersecurity,linux,data analysis,devops",cybersecurity,39.9,15,1,0.84
389,CAND0077,JOB0288,"linux,python,aws,testing",python,3.0,2,1,0.728
390,CAND0207,JOB0245,"cpp,python,docker,javascript,node,linux",cybersecurity,18.4,15,0,0.426
391,CAND0283,JOB0697,"cybersecurity,node,sql,angular,data analysis,flutter",flutter,31.7,3,1,0.633
392,CAND0632,JOB0388,"python,azure,blockchain,aws,cpp",node,45.6,6,0,0.138
393,CAND0587,JOB0981,"sql,data analysis,node,angular,docker",react,46.8,8,0,0.173
394,CAND0301,JOB0733,"angular,docker,testing,blockchain",python,17.6,3,0,0.19
395,CAND0375,JOB0997,"machine learning,sql,docker,aws",azure,43.0,0,0,0.028
396,CAND0123,JOB0816,"python,blockchain,devops,angular",node,0.5,2,0,0.238
397,CAND0218,JOB0626,"python,cybersecurity,flutter",cybersecurity,31.3,3,1,0.635
398,CAND0354,JOB1130,"python,sql,java,devops,blockchain,machine learning",python,45.6,5,1,0.618
399,CAND0589,JOB1114,"cybersecurity,machine learning,devops,react",java,26.3,9,0,0.275
400,CAND0319,JOB1142,"cpp,cybersecurity,aws",machine learning,6.7,7,0,0.313
401,CAND0674,JOB0631,"machine learning,devops,azure,flutter",aws,10.7,2,0,0.197
402,CAND0090,JOB1066,"sql,docker,aws,javascript,azure,cybersecurity",devops,29.7,0,0,0.081
403,CAND0107,JOB0181,"aws,linux,testing,javascript,node,blockchain",angular,44.5,9,0,0.202
404,CAND0064,JOB0011,"flutter,linux,aws,cpp,node,react",git,49.6,3,0,0.062
405,CAND0268,JOB0434,"testing,docker,flutter,cybersecurity,aws,cpp",javascript,2.3,8,0,0.351
406,CAND0615,JOB0287,"angular,python,azure,flutter",machine learning,16.2,4,0,0.215
407,CAND0109,JOB0158,"angular,machine learning,git,javascript,react,blockchain",sql,3.3,3,0,0.247
408,CAND0150,JOB0917,"cpp,devops,git,testing,data analysis,java",java,22.0,15,1,0.912
409,CAND0482,JOB1198,"python,cpp,machine learning,azure,angular",python,48.3,15,1,0.807
410,CAND0031,JOB0951,"cybersecurity,azure,java,linux,react,data analysis",python,30.1,6,0,0.2
411,CAND0146,JOB0981,"react,devops,python,sql,javascript,angular",blockchain,4.1,14,0,0.464
412,CAND0557,JOB0629,"machine learning,docker,aws,angular,cybersecurity",testing,8.3,10,0,0.367
413,CAND0025,JOB1098,"cybersecurity,java,sql",data analysis,10.2,13,0,0.419
414,CAND0667,JOB0651,"data analysis,git,machine learning,cybersecurity",blockchain,30.7,15,0,0.377
415,CAND0487,JOB1018,"python,cpp,react,cybersecurity,testing,aws",git,2.7,5,0,0.289
416,CAND0698,JOB0970,"linux,testing,devops,machine learning,node,angular",azure,22.6,11,0,0.33
417,CAND0212,JOB0224,"angular,node,cybersecurity,java",react,10.9,12,0,0.396
418,CAND0467,JOB1015,"testing,machine learning,angular,cpp,devops,javascript",git,14.7,4,0,0.221
419,CAND0065,JOB0821,"flutter,angular,data analysis,linux,node,python",java,18.5,0,0,0.126
420,CAND0514,JOB0465,"aws,react,data analysis,linux",python,43.1,5,0,0.128
421,CAND0160,JOB1168,"testing,java,react,azure",node,19.2,6,0,0.243
422,CAND0512,JOB0580,"sql,devops,cpp,python",data analysis,26.3,3,0,0.155
423,CAND0480,JOB0611,"data analysis,sql,azure,blockchain,cybersecurity,git",data analysis,6.2,4,1,0.755
424,CAND0792,JOB0147,"data analysis,java,docker,react",angular,3.2,8,0,0.347
425,CAND0167,JOB0088,"sql,docker,flutter,cpp,data analysis,linux",data analysis,34.4,15,1,0.862
426,CAND0209,JOB0650,"azure,cybersecurity,node,aws",angular,3.6,14,0,0.466
427,CAND0728,JOB0566,"python,java,docker,react,data analysis",cpp,44.1,6,0,0.144
428,CAND0084,JOB0928,"angular,devops,aws,linux,azure",data analysis,42.2,5,0,0.131
429,CAND0711,JOB0293,"linux,flutter,blockchain,java,cybersecurity",git,48.3,11,0,0.227
430,CAND0215,JOB0424,"devops,data analysis,react,machine learning,azure,flutter",node,1.6,14,0,0.474
431,CAND0335,JOB0945,"aws,blockchain,azure,git,angular,java",sql,6.1,9,0,0.356
432,CAND0444,JOB0928,"data analysis,linux,python",data analysis,32.7,7,1,0.709
433,CAND0176,JOB1122,"machine learning,sql,angular,cpp,cybersecurity,java",azure,44.0,5,0,0.124
434,CAND0086,JOB1152,"react,cpp,data analysis,flutter",javascript,30.4,11,0,0.298
435,CAND0075,JOB0009,"javascript,angular,docker",docker,28.8,11,1,0.805
436,CAND0110,JOB0419,"react,flutter,node,javascript",aws,37.5,1,0,0.07
437,CAND0437,JOB0613,"testing,angular,flutter,cybersecurity,aws",testing,2.4,14,1,0.97
438,CAND0341,JOB1024,"aws,docker,javascript,git,node,sql",node,4.6,12,1,0.922
439,CAND0112,JOB0622,"blockchain,machine learning,python,cpp,angular",linux,45.3,15,0,0.319
440,CAND0146,JOB0394,"react,javascript,aws,cpp,git,sql",docker,8.7,8,0,0.325
441,CAND0044,JOB0504,"aws,node,java,git",flutter,44.6,1,0,0.042
442,CAND0020,JOB0050,"react,node,aws,linux,java,azure",aws,14.5,6,1,0.762
443,CAND0785,JOB0305,"angular,sql,python,git,machine learning",azure,7.9,12,0,0.408
444,CAND0110,JOB0541,"angular,git,linux,machine learning",node,12.8,2,0,0.189
445,CAND0557,JOB0339,"flutter,javascript,sql",javascript,35.3,3,1,0.619
446,CAND0157,JOB0387,"devops,docker,blockchain,javascript,python",flutter,10.7,6,0,0.277
447,CAND0076,JOB0427,"angular,docker,cpp,testing,azure,sql",javascript,47.7,4,0,0.089
448,CAND0736,JOB0653,"machine learning,angular,javascript",sql,41.2,2,0,0.075
449,CAND0718,JOB0776,"cybersecurity,aws,testing,cpp",angular,24.6,12,0,0.342
450,CAND0560,JOB0178,"cybersecurity,python,machine learning,javascript,flutter,azure",cybersecurity,49.4,3,1,0.562
451,CAND0769,JOB0188,"react,testing,cpp,python,aws",node,21.7,14,0,0.393
452,CAND0272,JOB0775,"angular,javascript,machine learning",data analysis,43.5,13,0,0.286
453,CAND0303,JOB1133,"angular,flutter,cpp,docker,cybersecurity,node",cpp,29.7,13,1,0.841
454,CAND0294,JOB0460,"machine learning,javascript,cybersecurity,sql",cybersecurity,37.1,2,1,0.592
455,CAND0127,JOB1041,"python,testing,angular,blockchain",machine learning,18.7,6,0,0.245
456,CAND0261,JOB0954,"linux,blockchain,cybersecurity,flutter",cybersecurity,17.2,8,1,0.791
457,CAND0147,JOB1143,"react,devops,testing,java,python",git,9.1,6,0,0.284
458,CAND0695,JOB0455,"cpp,python,node,machine learning,git,angular",flutter,42.4,14,0,0.31
459,CAND0138,JOB0881,"python,docker,linux,angular,devops",machine learning,16.6,1,0,0.154
460,CAND0243,JOB0242,"java,data analysis,node",java,10.8,1,1,0.677
461,CAND0331,JOB1198,"javascript,node,blockchain,azure,git",git,7.7,10,1,0.869
462,CAND0303,JOB0750,"aws,testing,cpp,devops,cybersecurity",angular,7.7,4,0,0.249
463,CAND0021,JOB0866,"java,flutter,python,sql,testing,devops",devops,25.6,7,1,0.738
464,CAND0187,JOB0723,"aws,node,linux,sql,javascript",flutter,17.2,2,0,0.171
465,CAND0029,JOB0695,"sql,javascript,angular,machine learning,blockchain",aws,7.4,9,0,0.35
466,CAND0682,JOB0051,"node,java,docker,git",aws,36.2,9,0,0.235
467,CAND0432,JOB0914,"node,azure,java,cpp,javascript,data analysis",testing,38.3,13,0,0.307
468,CAND0637,JOB0625,"aws,linux,react,docker,testing,machine learning",javascript,6.3,0,0,0.175
469,CAND0033,JOB0854,"blockchain,devops,git",cpp,28.8,1,0,0.105
470,CAND0222,JOB0388,"docker,blockchain,data analysis,angular,javascript",aws,32.3,2,0,0.111
471,CAND0237,JOB0878,"blockchain,cpp,linux,docker,git",node,19.9,9,0,0.3
472,CAND0242,JOB0904,"git,cybersecurity,react",angular,9.2,7,0,0.303
473,CAND0586,JOB0382,"javascript,node,flutter,blockchain",react,44.0,14,0,0.304
474,CAND0042,JOB0165,"aws,java,testing,git,azure,cpp",docker,38.7,4,0,0.125
475,CAND0736,JOB0867,"java,data analysis,react,angular,git",cpp,24.6,11,0,0.322
476,CAND0097,JOB0356,"node,java,devops,cpp,aws",javascript,37.2,13,0,0.311
477,CAND0320,JOB1195,"node,flutter,blockchain,testing,angular,java",node,15.1,4,1,0.72
478,CAND0312,JOB0132,"git,flutter,aws",azure,9.8,2,0,0.201
479,CAND0265,JOB0010,"cpp,node,javascript,docker,devops",linux,19.0,15,0,0.424
480,CAND0546,JOB1085,"linux,blockchain,python,node,react,azure",angular,11.3,8,0,0.315
481,CAND0617,JOB0025,"sql,react,devops,java",javascript,23.4,5,0,0.206
482,CAND0066,JOB0301,"data analysis,azure,python,docker",react,8.9,8,0,0.324
483,CAND0068,JOB0278,"blockchain,devops,data analysis,linux,flutter",cybersecurity,0.5,11,0,0.418
484,CAND0466,JOB0574,"react,machine learning,docker",javascript,49.4,5,0,0.102
485,CAND0081,JOB0347,"git,javascript,machine learning,flutter,aws",testing,6.8,1,0,0.193
486,CAND0221,JOB0654,"react,flutter,machine learning,linux",docker,48.3,5,0,0.107
487,CAND0134,JOB0548,"sql,linux,azure,machine learning",data analysis,7.1,7,0,0.312
488,CAND0565,JOB0936,"aws,cpp,devops,javascript,python,git",docker,32.7,1,0,0.089
489,CAND0711,JOB0012,"cybersecurity,sql,azure,testing,linux",java,20.9,8,0,0.276
490,CAND0361,JOB0481,"python,flutter,node",azure,36.4,11,0,0.274
491,CAND0032,JOB1055,"git,linux,blockchain,cpp,data analysis,angular",javascript,19.3,4,0,0.203
492,CAND0543,JOB1162,"aws,javascript,python,azure",cpp,44.2,11,0,0.243
493,CAND0466,JOB0590,"sql,aws,machine learning,linux",data analysis,5.0,3,0,0.24
494,CAND0175,JOB1048,"node,java,git,blockchain",javascript,11.6,4,0,0.234
495,CAND0144,JOB0350,"devops,python,docker,aws",aws,12.9,8,1,0.808
496,CAND0471,JOB0668,"data analysis,python,cybersecurity",blockchain,9.7,2,0,0.201
497,CAND0644,JOB0631,"docker,cybersecurity,azure,data analysis,cpp",react,8.4,7,0,0.306
498,CAND0292,JOB1011,"python,blockchain,machine learning,devops,flutter",linux,12.6,10,0,0.35
499,CAND0487,JOB1154,"java,sql,data analysis",angular,20.2,12,0,0.359
500,CAND0060,JOB0273,"azure,linux,flutter",machine learning,29.0,7,0,0.224
501,CAND0017,JOB0311,"linux,angular,javascript,data analysis,aws",cpp,4.4,2,0,0.222
502,CAND0273,JOB0243,"node,sql,cybersecurity,linux,git",sql,23.6,0,1,0.606
503,CAND0737,JOB0391,"sql,cpp,cybersecurity",blockchain,13.2,10,0,0.347
504,CAND0394,JOB1145,"python,docker,flutter",azure,38.6,0,0,0.046
505,CAND0213,JOB0099,"devops,cpp,node,blockchain,testing,aws",data analysis,19.6,1,0,0.142
506,CAND0253,JOB0356,"aws,linux,python",node,20.4,15,0,0.418
507,CAND0604,JOB0623,"linux,react,cpp,python,machine learning",node,25.7,6,0,0.217
508,CAND0305,JOB0592,"sql,angular,python,data analysis,react,blockchain",java,40.9,9,0,0.216
509,CAND0245,JOB0017,"blockchain,node,angular",flutter,3.0,9,0,0.368
510,CAND0567,JOB0180,"blockchain,aws,python,data analysis,azure,docker",machine learning,25.7,0,0,0.097
511,CAND0704,JOB0196,"devops,flutter,aws,java",data analysis,24.6,2,0,0.142
512,CAND0668,JOB0743,"python,git,blockchain,flutter,javascript",cybersecurity,33.6,0,0,0.066
513,CAND0683,JOB0285,"testing,flutter,node",data analysis,24.7,3,0,0.161
514,CAND0659,JOB0136,"flutter,angular,node",python,38.4,14,0,0.326
515,CAND0147,JOB0510,"javascript,linux,node",git,21.0,13,0,0.376
516,CAND0237,JOB0038,"git,devops,node,blockchain",flutter,8.6,13,0,0.426
517,CAND0716,JOB0425,"java,linux,devops,data analysis,javascript,angular",azure,22.4,2,0,0.15
518,CAND0215,JOB0679,"javascript,linux,blockchain,git",cybersecurity,47.4,9,0,0.19
519,CAND0240,JOB0089,"devops,data analysis,aws",sql,28.3,9,0,0.267
520,CAND0683,JOB0892,"cpp,javascript,azure",blockchain,30.7,7,0,0.217
521,CAND0699,JOB0218,"devops,git,docker,angular",data analysis,31.7,9,0,0.253
522,CAND0375,JOB0724,"blockchain,sql,linux,docker,aws,cybersecurity",python,4.9,10,0,0.38
523,CAND0623,JOB1018,"blockchain,docker,devops,angular,aws,sql",node,7.7,8,0,0.329
524,CAND0347,JOB0498,"blockchain,node,sql,data analysis,aws",azure,1.7,5,0,0.293
525,CAND0767,JOB1113,"node,aws,java,sql",node,12.0,1,1,0.672
526,CAND0535,JOB0722,"cybersecurity,docker,machine learning,devops,cpp",react,1.1,13,0,0.456
527,CAND0162,JOB0369,"cpp,cybersecurity,machine learning,linux,azure",docker,16.8,11,0,0.353
528,CAND0227,JOB0176,"git,cybersecurity,linux,react,javascript,java",python,47.6,10,0,0.21
529,CAND0133,JOB0926,"node,testing,devops,data analysis,cybersecurity",java,21.8,13,0,0.373
530,CAND0339,JOB0567,"docker,git,testing,linux",git,38.8,10,1,0.745
531,CAND0043,JOB0493,"flutter,linux,devops",aws,21.5,10,0,0.314
532,CAND0564,JOB0446,"git,cpp,devops",blockchain,35.6,11,0,0.278
533,CAND0049,JOB0965,"git,data analysis,python",python,3.2,9,1,0.867
534,CAND0042,JOB0583,"react,javascript,cybersecurity,python,blockchain,testing",linux,23.3,3,0,0.167
535,CAND0068,JOB0966,"azure,cybersecurity,machine learning",java,27.3,1,0,0.111
536,CAND0645,JOB0126,"java,devops,blockchain,azure,data analysis,node",azure,14.1,9,1,0.824
537,CAND0159,JOB0319,"data analysis,angular,flutter",javascript,9.3,8,0,0.323
538,CAND0061,JOB0745,"linux,git,sql,cybersecurity,azure",java,47.6,10,0,0.21
539,CAND0777,JOB0995,"javascript,azure,linux",javascript,8.5,13,1,0.926
540,CAND0208,JOB1186,"node,blockchain,linux,cpp,react",data analysis,46.7,12,0,0.253
541,CAND0385,JOB0323,"blockchain,data analysis,cybersecurity,devops",aws,41.5,5,0,0.134
542,CAND0146,JOB0076,"javascript,testing,angular,react,blockchain",python,6.6,13,0,0.434
543,CAND0725,JOB1177,"data analysis,git,flutter,cybersecurity,javascript",python,49.5,10,0,0.202
544,CAND0048,JOB1081,"devops,cybersecurity,sql,docker,flutter,blockchain",cybersecurity,49.7,1,1,0.521
545,CAND0024,JOB0084,"python,testing,machine learning",cybersecurity,26.6,11,0,0.314
546,CAND0082,JOB1056,"javascript,azure,docker",cpp,22.5,12,0,0.35
547,CAND0078,JOB1164,"linux,git,node,angular,flutter,blockchain",cybersecurity,47.2,5,0,0.111
